distance_pair	len_sentence	pos_et1	pos_et2	num_ets_left	num_ets_inside	num_ets_right	presence_triggers_left	presence_triggers_inside	presence_triggers_right	num_triggers_left	num_triggers_inside	num_triggers_right	num_triggers_verbs_left	num_triggers_verbs_inside	num_triggers_verbs_right	num_triggers_nouns_left	num_triggers_nouns_insight	num_triggers_nouns_right	num_pos_triggers_left	num_pos_triggers_inside	num_pos_triggers_right	num_neg_triggers_left	num_neg_triggers_inside	num_neg_triggers_right	num_neg_left	num_neg_inside	num_neg_right	num_preps_left	num_preps_inside	num_preps_right	is_head_e1	is_head_e2	size_chunk_e1	size_chunk_e2	num_verbs_left	num_verbs_inside	num_verbs_right	num_nouns_left	num_nouns_inside	num_nouns_right	num_pos_triggers	num_neg_triggers	target	entity_pair	sentence
9	11	1	11	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	NEU	(French, oligarchs)	French lash out at British 'hypocrisy' over Russian oligarchs	
4	11	5	10	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	2	1	0	0	0	1	1	0	1	NEU	(British, Russian)	French lash out at British 'hypocrisy' over Russian oligarchs	
3	11	7	11	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	NEU	(hypocrisy, oligarchs)	French lash out at British 'hypocrisy' over Russian oligarchs	
3	5	1	5	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	1	1	0	0	0	0	1	0	0	1	M-NEG	(Cameroon, BokoHaram)	Cameroon under pressure from Boko Haram	
3	10	1	5	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	3	2	0	1	0	0	2	3	0	1	NEU	(Ukraine, EU)	Ukraine energy exec urges EU pressure on Russia's Gazprom	
6	10	1	8	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	3	2	0	1	0	0	4	1	0	1	M-NEG	(Ukraine, Russia)	Ukraine energy exec urges EU pressure on Russia's Gazprom	
1	10	3	5	1	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	1	0	2	0	3	0	1	NEU	(exec, EU)	Ukraine energy exec urges EU pressure on Russia's Gazprom	
4	10	3	8	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	0	2	2	1	0	1	M-NEG	(exec, Russia)	Ukraine energy exec urges EU pressure on Russia's Gazprom	
6	10	3	10	1	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	3	0	0	1	M-NEG	(exec, Gazprom)	Ukraine energy exec urges EU pressure on Russia's Gazprom	
2	10	5	8	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	2	2	1	0	0	3	1	1	0	1	NEU	(EU, Russia)	Ukraine energy exec urges EU pressure on Russia's Gazprom	
4	10	5	10	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	1	0	0	3	2	0	0	1	NEU	(EU, Gazprom)	Ukraine energy exec urges EU pressure on Russia's Gazprom	
5	9	1	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	3	0	0	0	0	0	2	1	0	M-POS	(Merkel, Ukraine)	Merkel 'cautiously optimistic' on Ukraine gas deal	
1	8	1	3	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	2	1	0	NEU	(Militias, Baghdad)	Militias around Baghdad defend against Islamic State militants	
4	7	1	6	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	2	0	1	0	0	1	1	1	0	M-NEG	(Militias, IslamicState)	Militias around Baghdad defend against Islamic State militants	
6	8	1	8	0	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	2	0	1	0	M-NEG	(Militias, militants)	Militias around Baghdad defend against Islamic State militants	
2	7	3	6	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	2	0	1	0	1	0	1	1	0	NEU	(Baghdad, IslamicState)	Militias around Baghdad defend against Islamic State militants	
4	8	3	8	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	NEU	(Baghdad, militants)	Militias around Baghdad defend against Islamic State militants	
2	7	1	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	3	0	0	0	0	0	3	0	1	NEU	(Chilean, Mexico)	Chilean arrested in Mexico protest returns home	
4	7	1	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	2	0	1	0	0	2	1	1	0	NEU	(Afghan, US)	Afghan president will defer signing US deal	
3	7	2	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	1	1	0	NEU	(president, US)	Afghan president will defer signing US deal	
4	9	1	6	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	0	1	1	2	1	0	0	1	0	2	2	0	2	NEU	(Ukraine, Europe)	Ukraine truce under pressure as Europe raises Russia fears	
6	9	1	8	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	0	1	1	2	2	0	1	0	0	3	1	0	2	NEU	(Ukraine, Russia)	Ukraine truce under pressure as Europe raises Russia fears	
1	9	6	8	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	1	1	2	0	1	0	3	0	1	0	2	M-NEG	(Europe, Russia)	Ukraine truce under pressure as Europe raises Russia fears	
2	9	1	4	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	1	0	1	0	0	1	2	0	1	NEU	(Jerusalem, Jordan)	Jerusalem tension leaves Jordan more exposed to Mideast turmoil	
4	11	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	1	2	0	0	M-POS	(Iran, Iraq)	Iran will send arms to Iraq but not troops: minister	
-1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	NEU	(theU.S., Europe)	A major Ebola outbreak in the U.S. or Europe is unlikely, says WHO	
1	9	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	1	0	0	2	1	0	V-POS	(U.S., China)	U.S. and China reach key deal at economic summit	
1	7	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	3	1	0	V-POS	(France, SouthAfrica)	France and South Africa sign nuclear energy agreement	
5	15	1	7	0	1	1	0	0	1	0	0	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	0	2	3	1	1	NEU	(Wife, Iran)	Wife of US pastor held in Iran accuses Obama of nuclear deal 'betrayal'	
7	15	1	9	0	2	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	3	2	1	1	M-NEG	(Wife, Obama)	Wife of US pastor held in Iran accuses Obama of nuclear deal 'betrayal'	
3	15	3	7	0	0	1	0	0	1	0	0	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	2	1	0	0	1	1	1	3	1	1	NEU	(US, Iran)	Wife of US pastor held in Iran accuses Obama of nuclear deal 'betrayal'	
2	15	4	7	1	0	1	0	0	1	0	0	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	2	0	3	1	1	M-NEG	(pastor, Iran)	Wife of US pastor held in Iran accuses Obama of nuclear deal 'betrayal'	
4	15	4	9	1	1	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	2	1	2	1	1	NEU	(pastor, Obama)	Wife of US pastor held in Iran accuses Obama of nuclear deal 'betrayal'	
1	15	7	9	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	3	0	2	1	1	NEU	(Iran, Obama)	Wife of US pastor held in Iran accuses Obama of nuclear deal 'betrayal'	
2	8	1	4	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	1	0	1	0	0	1	2	0	1	NEU	(Philippine, US)	Philippine police accuse US marine in murder case	
3	8	1	5	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	2	2	0	1	M-NEG	(Philippine, marine)	Philippine police accuse US marine in murder case	
1	8	2	4	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	2	0	1	NEU	(police, US)	Philippine police accuse US marine in murder case	
2	8	2	5	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	0	1	M-NEG	(police, marine)	Philippine police accuse US marine in murder case	
5	12	1	7	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	3	1	0	V-POS	(Pakistan, second-in-command)	Pakistan to release Taliban’s former second-in-command to help Afghan peace talks	
8	12	1	10	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	3	0	2	0	0	2	2	1	0	M-POS	(Pakistan, Afghan)	Pakistan to release Taliban’s former second-in-command to help Afghan peace talks	
5	12	4	10	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	2	3	1	1	0	1	1	2	1	0	NEU	(Taliban, Afghan)	Pakistan to release Taliban’s former second-in-command to help Afghan peace talks	
2	12	7	10	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	3	1	1	0	2	0	2	1	0	NEU	(second-in-command, Afghan)	Pakistan to release Taliban’s former second-in-command to help Afghan peace talks	
4	7	1	6	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	2	2	0	1	0	0	1	1	1	1	V-NEG	(Israeli, WhiteHouse)	Israeli PM shoots back at White House criticism	
3	7	2	6	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	2	0	1	0	0	0	1	1	1	V-NEG	(PM, WhiteHouse)	Israeli PM shoots back at White House criticism	
4	11	1	6	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	1	0	0	1	3	1	0	V-POS	(France, Serbia)	France vows firm support to Serbia on path to EU membership	
8	11	1	10	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	1	2	0	1	0	0	3	1	1	0	NEU	(France, EU)	France vows firm support to Serbia on path to EU membership	
3	11	6	10	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	1	2	1	0	0	2	1	1	1	0	NEU	(Serbia, EU)	France vows firm support to Serbia on path to EU membership	
1	12	1	3	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	5	0	0	0	2	0	0	3	0	1	NEU	(Spain, Norway)	Spain, Norway and Luxemburg donate less to battle Ebola than Ikea	
3	12	1	5	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	5	0	0	0	2	0	1	2	0	1	NEU	(Spain, Luxemburg)	Spain, Norway and Luxemburg donate less to battle Ebola than Ikea	
8	12	1	10	0	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	5	1	0	2	0	0	2	1	0	1	V-NEG	(Spain, Ebola)	Spain, Norway and Luxemburg donate less to battle Ebola than Ikea	
1	12	3	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	1	NEU	(Norway, Luxemburg)	Spain, Norway and Luxemburg donate less to battle Ebola than Ikea	
6	12	3	10	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	2	0	1	1	1	0	1	V-NEG	(Norway, Ebola)	Spain, Norway and Luxemburg donate less to battle Ebola than Ikea	
4	12	5	10	2	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	2	0	2	0	1	0	1	V-NEG	(Luxemburg, Ebola)	Spain, Norway and Luxemburg donate less to battle Ebola than Ikea	
3	17	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	1	0	1	0	0	1	4	0	0	V-NEG	(Paratroopers, ISIS)	Paratroopers train to fight ISIS, even as U.S. pledges 'no boots on the ground'	
7	17	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	2	0	1	0	0	2	3	0	0	NEU	(Paratroopers, U.S.)	Paratroopers train to fight ISIS, even as U.S. pledges 'no boots on the ground'	
3	17	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	2	1	0	0	2	0	3	0	0	NEU	(ISIS, U.S.)	Paratroopers train to fight ISIS, even as U.S. pledges 'no boots on the ground'	
4	8	1	6	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	1	V-NEG	(US, violence)	US, other nations condemn violence in Libya	
6	8	1	8	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	2	0	0	1	NEU	(US, Libya)	US, other nations condemn violence in Libya	
1	8	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	3	0	0	NEU	(EU, Serbia)	EU hopeful Serbia hosts military drill with Russia	
6	8	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	3	0	0	0	NEU	(EU, Russia)	EU hopeful Serbia hosts military drill with Russia	
4	8	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	2	0	0	0	NEU	(Serbia, Russia)	EU hopeful Serbia hosts military drill with Russia	
3	9	1	5	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	1	0	0	0	2	1	0	M-POS	(Merkel, UK)	Merkel 'would accept UK exit from EU'	
6	9	1	8	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	2	0	1	0	NEU	(Merkel, EU)	Merkel 'would accept UK exit from EU'	
2	9	5	8	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	1	0	0	1	1	0	1	0	M-NEG	(UK, EU)	Merkel 'would accept UK exit from EU'	
2	8	1	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	2	3	0	2	NEU	(Syrian, Russian)	Syrian rebels blast Russian offer on chemical arms	
1	8	2	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	2	V-NEG	(rebels, Russian)	Syrian rebels blast Russian offer on chemical arms	
6	9	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	NEU	(Obama, ISIS)	President Obama explains why the U.S. is bombing ISIS	
-1	6	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	V-NEG	(theU.S., ISIS)	President Obama explains why the U.S. is bombing ISIS	
1	14	12	14	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	2	1	0	2	0	0	1	0	NEU	(US, Iran)	Let's 'finish the job' on nuclear deal, US tells Iran	
2	12	1	4	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	1	2	0	1	1	0	0	4	0	1	M-POS	(Turkey, Iraqi)	Turkey to allow Iraqi Kurds to join battle against ISIS in Kobani	
3	12	1	5	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0	0	1	1	0	0	3	0	1	M-POS	(Turkey, Kurds)	Turkey to allow Iraqi Kurds to join battle against ISIS in Kobani	
8	12	1	10	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	1	1	0	2	0	0	2	1	0	1	M-NEG	(Turkey, ISIS)	Turkey to allow Iraqi Kurds to join battle against ISIS in Kobani	
5	12	4	10	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	2	1	1	1	0	1	2	1	0	1	V-NEG	(Iraqi, ISIS)	Turkey to allow Iraqi Kurds to join battle against ISIS in Kobani	
4	12	5	10	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	1	1	1	0	1	1	1	0	1	V-NEG	(Kurds, ISIS)	Turkey to allow Iraqi Kurds to join battle against ISIS in Kobani	
4	16	10	15	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	2	1	0	0	4	2	1	1	0	M-NEG	(ISIS, Iraq)	Gen. Martin Dempsey: 'Challenging task' against ISIS without Sunni support for Iraq government	
5	16	10	16	2	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	4	3	0	1	0	M-NEG	(ISIS, government)	Gen. Martin Dempsey: 'Challenging task' against ISIS without Sunni support for Iraq government	
2	8	1	4	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	2	2	0	1	V-NEG	(IslamicState, Iraq)	Islamic State militants attack Iraq's largest oil refinery	
6	8	1	8	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	0	0	1	V-NEG	(IslamicState, refinery)	Islamic State militants attack Iraq's largest oil refinery	
1	9	3	5	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	2	0	1	V-NEG	(militants, Iraq)	Islamic State militants attack Iraq's largest oil refinery	
5	9	3	9	2	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	V-NEG	(militants, refinery)	Islamic State militants attack Iraq's largest oil refinery	
8	13	1	10	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	2	1	0	3	1	1	0	NEU	(MartinDempsey, Iraq)	Martin Dempsey raises specter of more U.S. troops to help Iraq fight Islamic State	
3	14	7	11	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	3	1	1	1	0	V-POS	(U.S., Iraq)	Martin Dempsey raises specter of more U.S. troops to help Iraq fight Islamic State	
5	13	7	13	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	2	0	3	2	0	1	0	V-NEG	(U.S., IslamicState)	Martin Dempsey raises specter of more U.S. troops to help Iraq fight Islamic State	
2	14	8	11	3	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	4	0	1	1	0	V-POS	(troops, Iraq)	Martin Dempsey raises specter of more U.S. troops to help Iraq fight Islamic State	
4	13	8	13	3	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	2	0	4	1	0	1	0	V-NEG	(troops, IslamicState)	Martin Dempsey raises specter of more U.S. troops to help Iraq fight Islamic State	
1	13	11	13	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	1	1	2	1	0	5	0	0	1	0	V-NEG	(Iraq, IslamicState)	Martin Dempsey raises specter of more U.S. troops to help Iraq fight Islamic State	
1	12	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	2	0	0	1	0	0	4	0	0	M-POS	(Hollande, Sarkozy)	Hollande and Sarkozy round on 'clown' MPs for visiting Assad	
7	12	1	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	3	1	0	0	M-NEG	(Hollande, MPs)	Hollande and Sarkozy round on 'clown' MPs for visiting Assad	
10	12	1	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	1	0	0	4	0	0	0	NEU	(Hollande, Assad)	Hollande and Sarkozy round on 'clown' MPs for visiting Assad	
5	12	3	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	1	1	2	1	0	0	M-NEG	(Sarkozy, MPs)	Hollande and Sarkozy round on 'clown' MPs for visiting Assad	
8	12	3	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	1	0	1	0	1	3	0	0	0	NEU	(Sarkozy, Assad)	Hollande and Sarkozy round on 'clown' MPs for visiting Assad	
2	12	9	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	4	0	0	0	0	M-POS	(MPs, Assad)	Hollande and Sarkozy round on 'clown' MPs for visiting Assad	
12	21	6	19	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	2	3	0	2	0	2	4	2	0	1	NEU	(Afghan, Nato)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
14	21	6	21	1	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	2	0	0	2	0	2	6	0	0	1	NEU	(Afghan, HQ)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
2	21	7	10	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	3	0	5	0	1	NEU	(civilians, Taliban)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
11	21	7	19	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	3	0	2	0	3	3	2	0	1	NEU	(civilians, Nato)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
13	21	7	21	1	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	3	5	0	0	1	NEU	(civilians, HQ)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
8	21	10	19	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	3	0	2	0	4	2	2	0	1	NEU	(Taliban, Nato)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
10	21	10	21	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	4	4	0	0	1	NEU	(Taliban, HQ)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
4	21	14	19	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	3	1	1	0	5	1	2	0	1	V-NEG	(insurgents, Nato)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
6	21	14	21	2	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	5	3	0	0	1	V-NEG	(insurgents, HQ)	Kabul airport attack: Two Afghan civilians and seven Taliban killed as heavily-armed insurgents launch pre-dawn raid on Nato airport HQ	
5	15	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	0	1	2	0	1	1	0	0	NEU	(UK, Europe)	UK citizens are the likeliest in Europe to go abroad to find a surrogate mother	
4	15	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	2	1	0	1	0	0	NEU	(citizens, Europe)	UK citizens are the likeliest in Europe to go abroad to find a surrogate mother	
